company.GVKEY,year.fyear,cf,earning.ni,lv_book,lv_mkt
  6410,2011-12-31,4.251,    1.031,0.0577366845453412,1.04693242861182
  6506,2011-12-31,-40.007,  746.900,0.196019398356253,3.03924029106201
  6512,2011-12-31,27.241,  962.954,0.0159505529181448,0.0905804210115241
  6543,2011-12-31,37.237,   87.966,0.0142328203587662,0.871428571428572
  6653,2011-12-31,17.319,  220.817,0.164637757521348,0.72726319914459
  6972,2011-12-31,-104.174,  394.333,7.31088304500859e-05,0.000841094907665096
  7022,2011-12-31,2.44000000000001,   22.734,0.327242019560416,3075.28205128205
  7114,2011-12-31,-4768.681,-9369.882,0.175334559215043,4.87428057972181
  7171,2011-12-31,-457, 1403.000,0.108179977638776,
  7205,2011-12-31,3.693,    0.181,0.301056053630563,2.46920974909603
  7228,2011-12-31,-63, 3617.000,0.289756068071215,1.08993746446845
  7275,2011-12-31,3.645,    7.919,0,
  7291,2011-12-31,30.627,    8.383,0.118915490724592,0.528855688504
  7309,2011-12-31,0.32,    0.330,0.102570290816942,Inf
  7401,2011-12-31,30.1,   75.200,0.29854310962503,18.9393939393939
  7486,2011-12-31,-0.497999999999998,   38.458,0.160034965152368,66.2888270746407
  7566,2011-12-31,38.462,   -0.188,0.278357648714953,36.3686261411712
  7696,2011-12-31,-2.911,    6.158,0,0
  7906,2011-12-31,295, 2223.000,0.0179114128677659,0.0884136610277689
  7908,2011-12-31,-4987.319, 5675.294,0.217765681288585,18.4719526215925
  8087,2011-12-31,6.883,    2.514,0.00909090909090909,Inf
  8092,2011-12-31,146.916,   63.530,0.276330179614891,181.549988012467
  8266,2011-12-31,-0.456,   -7.929,0.336668496939377,
  8402,2011-12-31,-10.1999999999999,  548.000,0,0
